annual_income,loan_amount,credit_score,debt_to_income,employment_years,past_due_count,defaulted
58144.73863219466,11251.702184780184,631.498017190298,0.6208420111960015,3,0,1
26544.557827257835,1000.0,666.1899121015626,0.6461377004194132,20,0,1
61492.94354912255,9997.270759785166,616.4071960956649,0.29609730604388146,25,0,0
103414.6654434653,15296.307094623113,658.0657565120449,0.29067708075853593,13,0,0
68924.06800319198,40524.728639920664,680.8258342571718,0.6895433396404044,25,0,0
89648.70854981024,23659.92262356182,850.0,0.3280817385952575,12,0,0
91107.5942817457,17140.02770987934,674.6502198116578,0.5447637095816175,25,0,0
54436.15300781978,22590.280894478623,630.255520047521,0.31447193471963747,14,0,0
77369.387349275,20302.69242596146,589.9626615857071,0.5618967811193522,26,1,0
12000.0,11757.316256380975,724.7534781546943,0.17151979378440235,22,1,0
70624.53941800127,17511.056604952355,606.7937227014825,0.6351198400952895,21,0,1
86513.0759934364,14860.50341917837,706.6389283579089,0.7382116669460067,9,0,1
75448.66649836839,4394.22653855319,776.8185901988293,0.5860407860398232,4,2,0
57825.839395482544,12986.039357466416,733.1339033186719,0.3013872385866834,3,0,0
90113.9328515634,17157.00353629899,614.489796549959,0.43864270973800196,15,0,0
87746.4758657632,22052.225572759082,696.64502883507,0.5187201731736468,31,0,0
64015.34236473479,18334.32500564878,770.4049234132498,0.18501071489519721,10,0,0
94815.6565387111,26733.002999007535,703.6395812966078,0.24803151571135262,32,0,0
75361.22561951447,16223.744214250315,665.6454866770332,0.6112395432486192,34,0,0
32803.72780369,29713.95596938079,742.5994754276583,0.7116995994082773,3,2,1
71404.30519339883,19853.99938938866,715.2843789400174,0.24059824648414752,22,2,1
50663.10856609478,22256.838778109122,689.457112790373,0.15330822828579344,2,0,1
74939.18387901991,20628.176629305573,727.5305628480933,0.7371352610587604,19,1,0
12000.0,13750.336330745093,700.3363165134184,0.27397801100242714,0,1,0
96882.75955808314,23923.67932252846,647.7869522055213,0.5949324994242924,32,0,0
87335.62133757959,12773.204011615991,693.7420596597179,0.3153078231800853,9,0,1
96801.27623689157,9479.602512224583,661.8957793984101,0.7143546746093393,2,0,0
64795.59014640841,20488.666629560885,760.6530097701725,0.46967542740085705,31,1,1
88123.45759311292,17451.320629655125,660.9595473988487,0.34057992987378904,30,0,1
69231.35055650417,11052.022803477366,661.1792183153914,0.17483317308954754,20,3,1
45326.294980089966,18927.94811064748,737.5245773495853,0.22890670936415441,23,1,0
48773.345871692465,24272.59084748111,663.6785765147125,0.6498785691083134,23,0,1
58096.05564033132,16301.406819007312,686.6949191628903,0.08986246442446896,9,0,0
90001.78947277232,32417.566696836835,656.1082914899246,0.1597900438093018,5,0,0
89327.29482598379,28420.942519659162,625.2627858867527,0.18484035956356287,27,0,0
52063.607740932275,14250.895891825998,659.149328627106,0.0994757865784426,0,0,1
79352.38540394911,7750.639778566279,637.0362432586412,0.5299479290583446,9,0,1
65324.80028889093,16953.11254130876,850.0,0.7368903137011003,29,0,0
46110.56970499312,22123.622530835783,660.6403709613746,0.14743984246474034,14,0,1
41367.53696442493,2852.7092407190503,646.668019336302,0.6092528254971217,13,0,0
60378.33897500771,2700.9165762159355,740.6839538974845,0.1735537776599061,23,1,0
83666.26008949187,6844.300828728716,737.0089902236018,0.7316464119394491,9,0,0
54860.98278567752,28335.261360615477,616.547216912913,0.404935813643556,25,0,1
80803.11136660301,30795.020749117033,696.0757070385706,0.6432612681240798,0,0,0
71202.83346766456,8518.88993094524,661.496059987956,0.1693891608586246,19,0,0
32241.76032662132,5456.809146502916,699.9623256130383,0.6696796576571882,28,0,0
105158.77478827274,20088.9067836203,661.4204039874037,0.1071474378138088,33,3,0
88898.70330258957,19249.84292741435,535.6024152631678,0.06602455168737785,1,1,1
36830.02730293971,7284.160138878071,718.4729288009289,0.5462723470845633,1,2,0
72985.36047344556,8949.141883420622,711.5596289455519,0.12456477309330363,1,0,0
94518.66033368639,12084.148221742624,593.6405894308583,0.6560613684848625,7,0,1
73210.04099493308,14126.651781265518,749.683415848267,0.48489194135045405,24,1,0
56707.09828072414,20747.672659982345,749.7147880101637,0.28168715018864643,17,0,1
62542.69682379038,1000.0,764.0424419773751,0.24409235883132996,16,1,0
59977.3763729646,35156.30658151778,571.5921557690153,0.10734962513828392,29,1,1
62169.44267286927,21361.85559208529,739.1018414103603,0.5307018450540351,7,0,0
87488.01265730591,18780.5582746052,620.8425243403456,0.691919322074505,28,1,1
74453.05751719399,12312.546067278636,594.4314314828264,0.5797403670599816,18,0,1
47738.84925428354,10412.959441927673,644.0183901151258,0.4835761137072046,23,2,0
59553.51448385247,10874.372896461144,664.0104744218136,0.13309576631184758,17,0,0
57068.798629928475,13597.837951363315,644.0883535788698,0.6293405224824563,9,1,0
70786.39425908282,21680.62549203298,763.0278162133761,0.7257687398903941,15,0,0
42660.996088347005,28246.045189295575,607.501743598015,0.23397212264317557,4,1,1
34863.62650366426,5277.909741862772,748.071210792595,0.34425431284634667,14,0,1
46442.09620411875,14030.743909386658,649.9156318635033,0.05983576565440442,22,0,0
33795.10831971209,19254.89235552624,686.5955775418483,0.632333288065107,30,0,1
34451.507495421065,19892.72073054462,660.553070095745,0.06452192492364012,29,0,0
89488.24835047925,12792.676441232441,623.4463136201209,0.3905558246126048,6,1,0
62427.93843695125,14731.466345849454,621.8356585022227,0.4535286282251138,19,0,0
72437.7699959968,15897.345152981366,588.24308624641,0.08887934482804082,2,0,0
66215.96982866079,7297.586604887334,582.0013863301722,0.17296752830602782,2,0,1
67336.06262053657,9646.409507503155,667.8959149456803,0.6035837824295983,30,1,1
70970.4865211046,1049.9307212439671,776.117851637089,0.22677358149426774,6,1,0
76752.39201193202,27920.405691972956,601.7301605256944,0.5573055154101906,0,0,0
72385.46321301462,23118.170886859065,692.3016767681473,0.5744310667926562,26,0,0
120767.58046192318,5790.867939086673,669.597279004945,0.33512286168479444,0,1,0
44494.51783115951,7879.097256554753,770.4460528178721,0.09462576252390151,5,0,0
43800.00043771278,5764.98428657054,713.2910857796751,0.05756465104344919,19,0,0
54058.34184263044,9504.348990804076,634.5016041949588,0.3947595423441945,2,2,1
38540.02299392616,20190.563272771673,596.7172018459694,0.10001802304172917,1,0,1
59235.79106893931,43850.96753613945,545.0834383169286,0.5585307475091887,31,0,1
45869.1955085825,14038.32244971045,626.6502967452461,0.3165767586338155,19,2,1
66629.18414152758,22261.263770141497,831.3181681853166,0.528302893937515,26,1,0
66468.38062820016,16923.69769170356,638.8774523081713,0.33571319099306113,19,0,0
38900.69539387597,20191.991328167624,547.9356237526279,0.4898352118181689,18,1,0
80328.63338414818,15433.727755596945,564.5946409474107,0.6331125086879238,20,1,1
48956.78380277244,28385.25898352798,790.8550506627605,0.6691170842877749,19,0,0
46241.91066294286,23359.283579046794,648.7433442933939,0.06181798882265384,4,0,1
73786.9809861179,17950.346506360824,708.214498374213,0.501853998757207,19,1,1
65000.723438537956,23813.07114800716,701.8375807732699,0.44489423702824893,11,0,1
65026.015562578985,26548.83848357846,635.9130439981035,0.4959267408603995,9,0,0
45145.682505368866,11526.103071494781,646.9165952916396,0.09066645644951583,21,0,0
42738.75778094841,22229.225824525984,614.2993511689508,0.0989273679647079,27,0,0
80951.09000929531,25824.029643546335,552.09376435364,0.39788607083256206,11,0,1
63525.05906491754,22191.93661064942,751.705445234616,0.08998043822193011,9,0,0
69582.86410387538,24351.798218128773,736.1198231979344,0.5934875495774908,34,0,1
68051.87039336715,18763.13222085164,678.6620764150161,0.5907337422383434,16,0,1
78553.36097646979,22939.26568752762,685.319211056358,0.13212683551640625,26,0,1
63850.8519799326,31730.728384107002,749.0685470448057,0.3685405262216592,28,0,0
60361.191190370926,8908.58224985058,519.9995744367317,0.4664866608940265,25,0,1
79342.70754422444,17974.071197729463,716.2520147578778,0.6516120146631362,8,1,1
109693.35067810636,11057.590981789464,752.1588094161136,0.7419009742174784,11,1,0
40158.80547391431,12582.724898848117,812.3508758188855,0.06205495155358938,25,2,1
54027.199699362835,22474.09073760296,744.9231102518124,0.3834373655783637,32,0,0
70859.40390952703,2844.058888946778,791.6725319013585,0.6122993502483396,31,0,0
21480.479612280855,7917.901703977923,664.67531347926,0.607105573888115,10,1,1
87207.42277459109,28890.54499514184,681.2006622150898,0.4292836568933037,28,1,1
80898.62290461455,6067.9954208019335,623.4920507391677,0.17758033191565997,7,1,1
65601.0476258788,30976.771210939645,637.4094019376845,0.4413674303366053,24,0,1
74327.41321918662,17890.71253495099,746.1194273675201,0.32408797572223447,19,1,1
95137.12650125335,17360.136411004132,710.4145602195357,0.3363815870627956,20,3,1
70783.85370082235,11861.762716719852,716.9294810475122,0.28006789392891973,3,0,1
39697.169300518006,15069.32488224275,572.5518949037012,0.15114086404046195,28,1,1
84208.63972668778,20048.582603053488,714.9715440363414,0.5667673247651404,18,0,1
83529.30216118509,16015.041988820936,775.9242487928353,0.5459416552522657,25,1,1
69164.84736044896,10056.655392236702,711.4061300586345,0.429982514129406,24,0,1
117301.16723081906,23561.93006153371,612.9570045403304,0.298356958730449,22,1,0
62902.78632237014,29159.961212890736,677.5358173400398,0.6258794752147534,27,0,0
29115.775777621297,3546.287663413663,779.611509559297,0.16193033470728815,10,1,0
70188.7714570177,37720.094446593954,701.9615948020393,0.3541990579508633,28,0,0
67935.64927202146,20612.292200066913,768.9808052896166,0.5074581679629245,19,0,0
109534.62263100283,22358.837162243493,814.4308725720689,0.6250487126408366,8,0,0
72134.81664197589,31542.458539856998,667.3062072106219,0.5047272108548658,23,0,0
60173.6450882921,1000.0,605.8487976364084,0.13239296611874007,12,1,1
39894.3389688584,3720.8270914586974,645.5130108559553,0.12090496952053995,1,0,1
101156.45191730915,1000.0,815.4673306818585,0.08530263918973063,16,2,0
19372.08122696729,6885.678226720243,739.0283293477962,0.44198371860724783,26,0,1
74386.0552263226,23257.20424098542,697.6071210386526,0.22005759877456377,1,1,1
24816.540684474494,6954.161601719397,755.9792166030584,0.16167119749172948,32,0,0
59164.42324528465,9656.33370719007,649.056957528848,0.10948087742560703,4,0,0
57891.364016144005,11228.074998788603,657.8655373604327,0.4992511315228407,13,2,1
51268.85233754239,16627.6861452046,631.2431564554925,0.5773897877906995,26,1,1
57598.374801633,16181.059175813527,832.7336726392148,0.6504356329211404,26,0,0
67804.01193016653,10637.19744748493,693.6865274817059,0.46678898289671217,13,1,0
55781.2277786133,8492.78291726188,673.2523133857624,0.2979652518932797,14,0,1
62638.05668834422,15178.399227595466,695.8442416938889,0.37928989331313917,26,0,0
51105.524744013215,18005.513904511638,674.0953953121565,0.4953053899403242,7,0,1
60157.22261248142,30565.988488545772,620.5225846898012,0.5491017518291245,20,0,0
84457.0868709017,8976.595534259159,755.9803570299746,0.501388846831717,33,0,0
55771.22117785358,16727.47725157477,562.5741038551372,0.7233329113866884,27,0,1
96228.31541123404,1000.0,695.1348862975947,0.5751461888390352,23,0,0
84427.70721399365,27808.022802121428,724.6348360660578,0.5754347589276415,16,0,0
81426.54272720034,16647.793138961617,573.5681243667698,0.6238638821011749,5,0,1
65147.7880321633,24998.23948360682,712.7006673333259,0.3722648738678302,18,0,0
45979.57899464574,28822.462396774412,648.8827948113246,0.23476257207262113,0,0,0
66978.37485660076,21977.516062343697,565.4910708029029,0.6213672777229167,25,2,1
100177.3216767082,19044.408931087957,693.2176544097222,0.37492601732924347,4,0,1
48497.52610137568,1000.0,745.0695197323224,0.4750231799097464,3,0,0
70876.76332095142,16392.757285504922,850.0,0.35071399115785856,24,0,1
46843.28549553639,8938.033792901311,652.6154418725177,0.32724088748581837,21,2,1
56943.02620826305,7930.938835090212,714.7874431882411,0.5198823411771527,12,0,1
71000.11249880528,1000.0,745.2715058308943,0.5157406482419612,22,0,1
72287.05520588462,15936.204147652286,689.7996524289296,0.2663169132136016,32,0,0
67343.45547378945,10025.289901177392,731.2426121881102,0.18228943469384873,24,0,1
77129.69841386868,10812.832079310341,650.1354184768068,0.14192705091151733,9,1,0
74087.81732772045,8695.433882160389,667.5091090177008,0.1296450393004786,17,1,0
58442.16580214813,29781.595447629865,592.1387548483407,0.6223898629707454,26,0,0
79466.74765293076,8142.347590609752,653.8381130427637,0.2503047433835941,25,0,0
45663.46751291458,14170.6183315122,564.6385494700893,0.5249793410989622,1,1,1
59830.739234254565,16125.944053375277,571.1736114471906,0.2511971402388003,9,0,1
55712.383986562025,15760.411968148737,741.8097219875225,0.5167295510607479,19,1,1
72446.49608368527,33557.527227756254,589.5092370458162,0.738898620524407,2,0,0
17457.257851773145,1000.0,745.554087091554,0.09616978869096027,9,0,0
57011.55164988237,20022.633914259663,668.9093513888113,0.5076291913408562,27,2,1
74132.2171475318,25853.313311858914,669.0661030267833,0.2478078575084124,18,0,0
114399.47649501936,20271.79731442911,628.1396372554069,0.10802534804082745,16,0,1
65994.63380917054,37295.45796105539,677.8632940755358,0.10528319596676558,22,2,1
43359.02466083894,29852.59002688396,787.8963856388841,0.3101648613377088,27,2,0
78487.70590697703,11629.88041519831,629.347735882477,0.42842787474402644,26,1,0
51394.730369991536,16070.241207336498,655.7225749410766,0.5031058156691739,31,1,1
37842.01322528415,24861.07407980268,735.1481677951751,0.4472693409992955,11,1,1
68653.57590106233,16845.41426045344,599.0447263647064,0.678568696239298,19,0,0
91451.85600678195,17015.364440679106,592.5215088830432,0.15747386550303633,5,1,1
48965.165385817316,36143.37940471069,676.6207939639227,0.6303045961435794,2,0,1
60771.71329045176,26994.229696805254,763.9502122345926,0.41975909278284584,2,0,0
78856.96285960799,36573.81818066878,673.8850161776359,0.6523945852888633,22,0,1
85454.28697407538,17139.54599518766,660.746567724029,0.34866433689387044,8,0,0
93524.55069796079,19284.993918683747,677.6199807874841,0.3872601397230062,32,0,0
51054.978669081596,21003.396834499046,673.7000499589972,0.34562215046188405,11,0,1
62496.9655222561,24193.95034604973,634.6866970280089,0.11752611604787025,25,0,1
21609.19538382827,15136.238689143742,745.1427905767396,0.15150411611551098,9,1,0
57106.23031382788,9677.71746204431,695.7146930523071,0.41227075356946324,10,0,1
44027.323372466344,10667.105297553358,644.1943294093967,0.42324627769643847,18,1,1
67810.20398521532,16880.00198758129,684.4649333984464,0.37745871689542376,4,0,1
82714.7363959859,3239.278816848677,657.2045935385962,0.05899152178400328,23,1,0
78804.84104142564,21324.60321743494,580.5411596946992,0.4039041838384444,34,3,1
41806.80105247372,1000.0,831.7520383778307,0.1436072958258352,27,0,0
57033.449237483146,3964.9004450928096,689.2351609719333,0.4464614061700523,29,1,0
74222.27573224339,28862.627539677465,610.1729193145217,0.25179141681427997,18,0,0
67500.3084062937,18680.05052508843,599.774512599152,0.7440487841120732,5,1,1
50929.87442381313,21766.18874955518,575.993208174852,0.30147397112616453,18,0,1
72492.62060604001,20834.840989808676,628.517959564714,0.6245648364741732,30,2,1
80322.82805184214,35391.90044821588,596.9849989647674,0.22191623368114594,10,0,0
61208.481273364516,28865.317200389723,664.7493551970117,0.1826394006934885,16,1,1
45192.10383890301,33188.76688697048,794.8598492668946,0.20476151865907283,16,1,0
72546.11258258975,13139.354585575107,630.8706876178971,0.28318192471249687,14,1,0
47751.061588966,16908.38917154492,850.0,0.644206857395755,5,1,0
91446.92105260471,5019.058398030007,725.8605880052689,0.5847721221259643,31,0,0
12257.786175974557,26485.921013695362,833.6854075885418,0.3547995043821149,10,0,0
58502.566444720665,24540.461521695346,589.3363107493026,0.18166244793463165,12,1,1
47194.582137924925,11563.961208219805,630.9645858324841,0.08409493116051653,16,0,0
79245.69196278608,12905.955571337185,634.6798362498494,0.4829792165836079,27,0,1
93665.13592798603,21973.900900324003,674.6575024188625,0.5447265626157441,17,0,0
51914.93984401135,15999.920098352835,727.6137439586591,0.474297161602612,27,0,1
46243.27367664458,11729.792929734218,573.3720267915742,0.4008779710740611,15,0,0
77878.39433543637,14460.043486291404,740.881584422803,0.7310038522374984,19,1,1
29207.671034455896,14348.312280581707,630.9578358460934,0.0672645041171737,26,2,0
69929.93549029561,21585.443368000968,807.6369308265769,0.7418857737068972,32,0,0
64324.791623822406,15957.291672983361,704.7117341192921,0.24342019315466806,1,1,1
60622.654224503254,1000.0,767.754194116363,0.31820134308042136,12,0,0
48222.61979039847,17182.64161661003,648.0797390414583,0.5767737614101968,1,0,1
22778.638154692948,11682.733691365822,718.4431487107717,0.208980427534447,4,0,0
84476.77588839343,24017.312373897064,647.0433356920084,0.5468947326297574,5,0,0
77588.01021827688,19453.547864416858,722.6414479989456,0.2827856518776006,31,0,0
63843.09224238511,11724.001544943225,696.7160138751851,0.7083907164519322,23,0,1
69590.21566725982,12079.008323924718,787.291335475375,0.17019511166549514,16,0,0
61986.047847027316,19546.044938934425,745.8026476637131,0.7022487570764784,8,1,1
84644.0584363091,17646.537369231562,713.2814836370245,0.6037513670114251,1,0,1
61025.32980876193,15007.823293234142,693.3119283091208,0.1691654337085394,8,0,1
64367.30540522661,16925.65259271678,685.3797078204967,0.32134103976414313,5,0,1
67946.047210024,21706.298573731205,575.7765527947927,0.12300745287876079,18,0,0
57301.86932126661,3099.867596654416,600.8839314465062,0.46980439616100933,32,1,0
63144.897994251056,30743.822400936653,616.7500081446212,0.7223694707387786,18,0,1
62367.32434509872,13935.691047988657,796.1006197834122,0.10546163515757845,32,0,0
51296.115587860055,28344.344213039585,642.7247787582785,0.23067942447642314,29,0,1
45942.41620414246,36663.073490112554,648.559785536524,0.5787497462986216,12,0,1
61047.612768735664,23052.803766364574,722.7021810214317,0.37082092619523915,17,0,1
58943.69557620091,1000.0,615.757945719931,0.2872689608115183,1,0,0
86169.77264980698,7523.077272130082,778.8613136590461,0.47083340687295505,2,2,0
45756.3343472425,21775.10287757803,500.95639085809205,0.25577973623002775,5,1,1
53840.938713381256,11966.386644782437,766.4354717586316,0.2802001214114181,27,0,0
68690.4778270584,31292.011148993617,809.9272699485975,0.6142780726392215,12,0,1
72963.94098732847,11325.7216967788,703.9864433855704,0.32410871760182963,19,0,0
62218.2952932026,23017.277698640828,631.3310161477164,0.5403901362144798,31,1,1
81369.75590078115,17013.16433035145,746.48281619335,0.15553392059373997,30,0,0
62910.78641318548,18326.473932409393,627.8732407473658,0.32917476015677166,8,1,1
47633.43634718114,23739.46880383927,827.8060477084983,0.4363444754274746,2,1,1
64215.55066002927,1000.0,719.7174916597957,0.23710800622693634,30,0,0
79903.71484728518,17699.89791484669,615.8521292974036,0.34512102902460895,14,1,1
84447.91091205904,26118.28866420134,738.0380804322651,0.5818766354067091,3,0,1
83890.04019264884,7421.512246587643,607.6737019438747,0.16305330132840629,16,1,0
68873.67664086861,23881.470742673366,624.661841112431,0.40052584399008256,30,0,1
70251.95622509632,15936.113645128988,734.1187727324129,0.23324732589764552,28,0,1
76795.9925979588,12111.177142412851,630.8487827082037,0.3371667812595926,10,0,0
32432.715363686588,15770.379949229333,688.6581365374004,0.3127713163191633,31,0,0
50645.492228861614,30526.486763737368,720.4876398027327,0.5087382807406189,2,0,1
70973.63061943588,19534.496222132933,632.8897460855189,0.5870175382490728,0,0,1
45282.339280739216,6708.552827156136,641.8645407344143,0.39981638255003943,7,0,0
88029.51066578801,20635.313686032427,800.2321230718338,0.16660980999368746,16,1,0
86349.89471841961,18422.406755455835,727.6973409056626,0.6580372920527009,7,1,1
54161.092264029845,28177.369508533768,679.2712027722117,0.18034140793367748,32,0,0
46872.12171988731,17356.057783259792,674.0202876221223,0.4549154209661403,25,0,0
73600.42621736492,27545.746940983256,596.4760759513977,0.41911146025464113,1,1,1
39458.05560338209,18619.326976460787,713.4447958870683,0.25066241349844265,28,0,1
67795.97377829024,21574.340556412946,687.8451135001928,0.7170626954841395,14,0,1
121605.24973121611,11375.303874308402,744.1811059078212,0.5236651801556124,29,0,0
44831.543672976666,23116.076639200157,533.1804771460268,0.3789867641785507,11,1,1
49357.215534093426,36191.1780841368,665.9554834862009,0.36044046208764147,1,0,1
52650.77169849994,33495.84458889524,673.8803450150618,0.11471843444969587,20,0,0
47040.066696336304,8001.373859697664,703.699620144859,0.5964766183496216,28,2,0
48053.83313733451,2632.0262842361753,696.2797822720019,0.10855047774184005,28,0,0
99379.80834411077,21385.680164415662,716.8382019285394,0.19050454671892375,15,0,0
66254.55879022059,15808.051455199755,666.3092754509854,0.16514644436347808,30,0,1
83187.01611010905,10354.191146578938,592.6684717517596,0.09770907455088927,32,0,0
88988.67518670124,37030.290832603816,577.8564191769638,0.6307093059393658,1,1,1
28917.112757616123,45792.42444258624,675.6720273233591,0.6844062874845629,3,0,1
49613.772005094084,1651.7023153824684,850.0,0.48786229618336485,4,0,0
46862.636809137446,10953.156861669235,720.8058259603611,0.6644285919888202,1,1,1
12353.461735065132,6369.889548131761,850.0,0.5225442557149114,7,1,0
73519.05106894064,10574.266945916683,728.6426020854086,0.5295039588889127,5,0,0
71073.77958564987,28104.67881669123,606.2575387914923,0.6726298638320344,9,1,1
91446.89960354354,20307.73460636803,671.030752026509,0.11435004961825983,3,0,0
74482.41323150572,25489.69594461882,850.0,0.08831211886268735,13,0,0
12848.009774294835,29871.206418088383,734.2545233360291,0.0875141029596221,11,0,0
50959.56540673321,21040.528868362726,732.1712979995943,0.34253340475030636,16,0,1
52407.72102841751,9503.140087687325,631.5358021953737,0.7124758047138062,20,0,0
75227.25078331545,22655.561806069556,680.3988047872322,0.6589527119465377,12,0,0
12000.0,17046.812838969727,605.0927675585993,0.5973744534996758,32,0,0
75879.26360729053,16492.65792730827,649.542560508449,0.3327406519011952,12,0,0
80762.0428642061,10548.80547327147,691.1349644689088,0.6269277239413458,8,0,0
59996.29216561833,26647.209642675196,636.8556244449799,0.2029430932408144,19,1,1
49019.814297536024,22522.357285636266,746.9822366048361,0.4597462649719145,0,0,1
88563.18405114158,25583.88944827305,639.5454854370109,0.5721459799715174,12,1,1
37328.667909291515,9596.480606473237,702.4837838385997,0.11470874823903245,21,0,0
87914.18129549176,27488.758910281274,749.1521289192611,0.661895001074724,12,0,1
83171.71724248356,21145.26603027228,825.4045826695021,0.5591232848642522,34,1,0
76213.76006127687,26570.174859994433,705.6102703564537,0.42329516886171725,0,0,1
101336.51202438024,10937.82650155899,608.145130053758,0.09368583894448455,32,0,1
65338.63678854361,19443.747751779832,678.9259369229999,0.5361631337999558,4,0,1
77420.0829587312,28389.147951131534,817.2106668289932,0.3630754340459603,29,0,0
64038.6056208805,23309.70569812409,746.5052556439281,0.5656740480916197,4,0,1
58575.86336286405,16979.667047851908,693.4886527173626,0.07545926853405961,24,0,0
75573.42427837693,22911.297187638178,720.1890232626395,0.45233164239105234,25,1,0
58933.31369746499,9410.174701006834,699.5723605731168,0.36291418038811746,18,0,0
66251.30337588706,24159.36639494205,590.6859139115177,0.3508707342257434,11,1,0
66359.84475612568,26208.014822021083,694.3782758729129,0.41230045547341015,7,0,0
56903.326765174985,22068.038598253075,631.280151328562,0.13656818846046437,9,1,1
79692.75864567299,17302.813524745274,641.8013658111167,0.7048161639467909,17,0,0
29574.56771625854,21171.266334719632,660.1541944821307,0.5432914767251045,10,0,1
51097.46652042192,17633.01136380043,534.4494708218895,0.10939449970857021,29,1,1
45527.15214991367,16464.738263103536,668.2635967749111,0.10562172986280463,4,1,1
71143.50055417832,24913.083985344972,562.4355779648599,0.19746330814654184,23,1,0
60245.78019355582,32237.284298056777,738.6023190373948,0.2178057511181275,12,1,0
36623.6570648428,19702.52389767184,536.3807809000715,0.39450520521656157,26,0,1
74401.53349489935,13198.389386081937,558.5649462522149,0.42551878829956336,31,1,1
69549.6635039316,9443.419029495122,548.2854868666636,0.15206545803867613,13,0,0
65729.39695064885,12106.626415219918,701.8483700422111,0.7314723721181117,1,0,1
80613.06527395565,37658.49079734368,679.5799912965588,0.6273382577312835,3,1,1
75440.10103805746,32658.1600252044,799.4661929558006,0.4934414137296277,10,0,1
60338.94623744269,26632.598254262673,710.2484839363023,0.24453385149353574,12,0,0
73324.46602339015,29491.329069871514,556.7747053289447,0.6872379743426104,8,0,1
92391.00056543795,13205.826890463577,621.0910507243124,0.2706706982804868,26,3,1
61932.243984209395,27411.23586511847,693.4999039234624,0.2734660478026355,1,1,1
89929.21717509339,28179.5697320661,703.204095308695,0.29704821641606105,26,0,0
102904.18253762086,17216.574886516428,554.7145506045722,0.083554560659261,11,2,1
71600.47524184646,7341.751440038875,743.1370784578339,0.09329781252064265,11,2,1
44890.81602481109,4982.497068914912,619.3599461959647,0.38306227909453544,2,1,0
59053.908883838965,21671.593846261665,620.7757612973355,0.6672273854605506,25,1,1
68256.52162289813,13636.295302074383,755.1426922090213,0.7096623349947729,14,0,1
65403.10452427544,20977.70634303618,680.7479451523418,0.5930027191197265,26,0,0
67577.39325061027,15528.310017008353,703.7861188187794,0.3330952548057738,34,3,1
89299.71030452667,8015.728086472602,716.9967098871126,0.26734408389489056,12,0,0
47998.237293487226,33927.66352373155,570.9907160020624,0.20099319701432156,4,1,1
72362.31542349553,8500.572694197981,697.4730363657847,0.42691503216736215,16,1,0
83425.50833743406,12026.165037916624,814.7382472622355,0.38772236122347675,18,1,0
59984.48826862171,17935.145869415435,665.366929528183,0.37682771949569266,19,0,1
44480.66421884039,19285.88897352745,706.2747414586788,0.27135607133565326,22,0,0
60892.99256893423,3871.0768421883295,850.0,0.4573488192690574,11,0,1
44170.81665413806,25388.421746496933,788.0905151751565,0.47555226353589297,31,1,1
50869.20581947396,23985.12516595213,649.2704803863268,0.6626362159817915,28,0,1
76627.98224475059,37720.750657987795,714.3661125220578,0.5829822706129342,4,0,1
70287.32035187888,20613.888817776337,732.762215678343,0.2809224238060446,1,0,0
79240.45510713756,17126.169842689942,831.0372016865341,0.3156758274220386,5,0,0
74676.39664572894,9688.281702087306,616.1003668536233,0.2176499330009512,20,0,0
60879.72113138249,6544.915207675882,850.0,0.16959655137552698,34,0,0
44800.56039148559,16338.942758517316,700.2488223677258,0.1262240936625885,14,0,0
71473.53162675806,6155.774453561717,658.101067971689,0.07388431760104125,17,0,1
54311.28893326923,25399.54938852587,723.5138086932636,0.34237718877893153,1,0,0
62213.724756905685,14148.424786970078,654.5952442501268,0.7213852924621996,4,0,0
50701.97043433402,29060.678848709023,656.5629576855365,0.426608166057669,5,0,1
83078.3643971909,20624.011269047736,640.1703883317475,0.5695098173601818,18,2,0
20179.986752544493,20974.05955089405,641.818198787129,0.3284056059153825,15,0,0
75303.83552040174,9192.85786577459,561.8943523828437,0.31908375058799204,11,0,1
67982.58160722759,23825.281187845147,565.72208542928,0.13764171348147491,23,0,1
82737.19853496419,21920.338925737695,623.774653420285,0.2598959478836649,8,1,0
40548.675168380694,1000.0,698.7955539567015,0.700070370083946,2,0,0
64079.021592792415,29511.397980819045,629.2919709418638,0.3931410664862311,16,1,0
56443.53408031831,25872.872002398348,828.1253816563656,0.19303987816250456,29,2,1
61836.324847958684,10863.249995469516,724.6733513291422,0.5146276221133818,26,2,1
65352.46627249096,26432.56440110339,633.0586520494801,0.3338135410286186,23,0,0
55408.736805107845,14229.47162676223,806.4420236726444,0.6291337829621675,6,0,1
62836.09136264547,12179.515387103562,664.8911843651224,0.11497927969996966,8,0,0
89780.29452570966,21161.574726225466,664.3283683056457,0.4152652844737393,15,0,0
93944.31308721066,26884.58207958474,724.9606175563331,0.6108484916629163,10,0,1
69774.5094991444,31742.956583969142,674.8302994739486,0.6476481455882875,8,0,0
94330.17022362041,33812.36239032737,686.8646366563279,0.3274420678677444,0,0,1
36123.592102970295,3685.969223189739,727.0563477778728,0.5687287159926844,34,0,0
81095.46657172975,2241.203087487984,600.1238731838371,0.7259968822172284,19,0,0
69248.23785371381,14133.625433118406,672.5195752689664,0.4853495014944225,7,0,0
57578.824050957475,9876.852242011524,614.2661552684469,0.6181130026792447,6,0,1
77261.45248008917,40228.07533386299,704.4566580005869,0.4516246831486366,19,0,0
